duration,sr,spec_centroid_mean,spec_rolloff_mean,zcr_mean,rms_mean,tempo,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc14_mean,mfcc14_std,mfcc15_mean,mfcc15_std,mfcc16_mean,mfcc16_std,mfcc17_mean,mfcc17_std,mfcc18_mean,mfcc18_std,mfcc19_mean,mfcc19_std,mfcc20_mean,mfcc20_std,chroma1_mean,chroma1_std,chroma2_mean,chroma2_std,chroma3_mean,chroma3_std,chroma4_mean,chroma4_std,chroma5_mean,chroma5_std,chroma6_mean,chroma6_std,chroma7_mean,chroma7_std,chroma8_mean,chroma8_std,chroma9_mean,chroma9_std,chroma10_mean,chroma10_std,chroma11_mean,chroma11_std,chroma12_mean,chroma12_std,dataset,label
30.01333333333333,22050,1784.1226409867395,3805.7230301080335,0.0830448206689868,0.1301843225955963,123.046875,-113.59882354736328,50.68894577026367,121.57067108154295,17.200206756591797,-19.162261962890625,15.348760604858398,42.36394119262695,12.28978157043457,-6.3622660636901855,12.961207389831545,18.621931076049805,9.443115234375,-13.69973373413086,8.2221097946167,15.339801788330078,8.306714057922363,-12.274304389953612,9.067516326904297,10.97094440460205,7.959053993225098,-8.32606029510498,7.859070777893066,8.802087783813477,7.161057949066162,-3.6699411869049072,6.419960975646973,5.744675636291504,6.36533784866333,-5.162783145904541,7.0557942390441895,0.7517064213752747,7.240478992462158,-1.6878540515899658,6.044490337371826,-0.4087300300598144,6.450051784515381,-2.3026766777038574,7.419815063476562,1.222467064857483,6.851375579833984,0.3622428178787231,0.3270324766635895,0.3678170442581177,0.2859542369842529,0.4398343563079834,0.3161546587944031,0.2446918040513992,0.2112981379032135,0.2478619813919067,0.2562578320503235,0.3356164693832397,0.2890030741691589,0.3646187484264374,0.2772146165370941,0.4356837570667267,0.3461246192455292,0.295985609292984,0.2537396848201751,0.315080314874649,0.280608981847763,0.4070083498954773,0.3329633176326751,0.3851006925106048,0.2926898002624511,gtzan,blues
30.01333333333333,22050,1530.2617668815155,3550.7136156830047,0.0560398087055297,0.0959078222513198,67.99958881578948,-207.5238342285156,88.14252471923828,123.98513793945312,23.66248893737793,8.947019577026367,23.92355155944824,35.867149353027344,16.270116806030273,2.9095942974090576,16.732484817504883,21.519472122192383,12.504671096801758,-8.556512832641602,14.17046356201172,23.37067604064941,11.940147399902344,-10.103608131408691,12.88854694366455,11.899242401123049,10.215539932250977,-5.558824062347412,10.25457763671875,5.377876281738281,9.808390617370604,-2.2344915866851807,8.05438232421875,4.220704078674316,8.552802085876465,-6.01068639755249,7.240818977355957,0.9292941689491272,7.438949108123779,-0.7284029722213745,7.760889530181885,0.2968723773956299,6.93781042098999,-0.282430350780487,7.1488471031188965,0.5306444764137268,6.766734600067139,0.4600403010845184,0.3775937855243683,0.3501824736595154,0.2970068752765655,0.3208068311214447,0.3083259165287018,0.2114715725183487,0.2287617474794387,0.2007884532213211,0.2089956253767013,0.3307941854000091,0.3109320998191833,0.3973788022994995,0.2825249135494232,0.5603549480438232,0.3668127655982971,0.3841792345046997,0.2952940464019775,0.2553257644176483,0.2331856787204742,0.2847761213779449,0.2790267467498779,0.3340937197208404,0.2691738903522491,gtzan,blues
30.01333333333333,22050,1552.8324813719917,3042.410115465488,0.0762912074632637,0.1754732131958007,161.4990234375,-90.75716400146484,57.60110092163086,140.4408721923828,22.55784034729004,-29.08454704284668,20.29936981201172,31.686691284179688,11.998091697692873,-13.976547241210938,12.476431846618652,25.753751754760746,8.625062942504883,-13.66499137878418,10.336393356323242,11.634442329406738,10.320865631103516,-11.778322219848633,8.092109680175781,9.71475601196289,8.23664665222168,-13.125313758850098,7.594205379486084,5.79124641418457,8.030862808227539,-8.901966094970703,7.771137714385986,-1.080160140991211,7.595407962799072,-9.226244926452637,6.042712688446045,2.4483046531677246,6.375082492828369,-7.724839687347412,6.901423931121826,-1.8190239667892456,7.23834228515625,-3.440457582473755,6.829596996307373,-2.2381277084350586,5.536528587341309,0.272900253534317,0.2114618569612503,0.1959526389837265,0.18091681599617,0.3151654303073883,0.2715304493904114,0.4079862236976623,0.2712820172309875,0.5468201637268066,0.3501863479614258,0.3216986954212188,0.2357527762651443,0.3046570122241974,0.2418312430381775,0.2884035110473633,0.2513985931873321,0.3341522514820099,0.2472752183675766,0.4018186926841736,0.3331134915351867,0.3843894600868225,0.251499742269516,0.5885082483291626,0.3530004024505615,gtzan,blues
30.01333333333333,22050,1070.153417999184,2184.8790286035382,0.0333088626256767,0.1410402804613113,63.02400914634146,-199.5751342773437,74.21769714355469,150.0861053466797,21.36139297485352,5.6634039878845215,16.034643173217773,26.85527801513672,12.584161758422852,1.770071268081665,16.369903564453125,14.232646942138672,11.26088047027588,-4.827845096588135,12.487863540649414,9.286852836608888,9.01500415802002,-0.7561201453208923,9.607382774353027,8.134434700012207,8.448777198791504,-3.200026035308838,10.500921249389648,6.078081607818604,6.943667411804199,-2.478445053100586,7.534999847412109,-1.0815871953964231,7.889423370361328,-2.8744542598724365,7.183997631072998,0.7739940285682678,6.665801048278809,-3.324068784713745,7.086497783660889,0.6363105773925781,6.10947847366333,-0.6159675717353821,6.103914737701416,-3.405045986175537,5.653782367706299,0.34137162566185,0.2502687275409698,0.4086236357688904,0.2371604740619659,0.5243191123008728,0.3261734843254089,0.5470128655433655,0.3034656941890716,0.657075047492981,0.3450052142143249,0.5115236043930054,0.3033813834190368,0.3555535674095154,0.2316556274890899,0.2516131699085235,0.1993841677904129,0.2462705373764038,0.2150748968124389,0.3151112198829651,0.2937442362308502,0.3165792524814605,0.2809900045394897,0.3831988275051117,0.3372573256492615,gtzan,blues
30.01333333333333,22050,1719.4633657482495,3782.441190998405,0.0640248876160092,0.1423272937536239,83.35433467741936,-121.3897933959961,51.18275451660156,122.49832916259766,20.36019325256348,-14.734728813171388,18.47224998474121,46.12213516235352,13.925419807434082,-8.179258346557617,13.30699348449707,20.17246627807617,10.341513633728027,-19.171894073486328,7.5933709144592285,23.03683853149414,8.783775329589844,-11.83272933959961,6.524472236633301,21.15465545654297,7.671486377716064,-6.722797393798828,6.994175434112549,6.989505767822266,7.518989562988281,-12.730550765991213,7.870708465576172,5.058538436889648,7.109649181365967,-5.185806274414063,5.746855735778809,-1.453604221343994,7.111833572387695,-7.042628765106201,5.376657485961914,2.694212913513184,6.074217796325684,3.4095308780670166,5.802723407745361,-2.713744163513184,6.028459072113037,0.3196751475334167,0.229982703924179,0.304487019777298,0.2319356054067611,0.3666154742240906,0.2890662848949432,0.4221329391002655,0.2748712599277496,0.5238111615180969,0.3509801030158996,0.4511190950870514,0.2999811470508575,0.4934427440166473,0.3278098106384277,0.3527528345584869,0.2569004893302917,0.3801384270191192,0.2648274898529053,0.4617058336734772,0.3072035610675812,0.3663595020771026,0.2621912062168121,0.4647147357463836,0.3125101327896118,gtzan,blues
30.01333333333333,22050,1410.023423387159,2765.967419971723,0.0629588257685614,0.1427881121635437,161.4990234375,-173.81045532226562,90.23892211914062,137.17355346679688,32.903709411621094,-23.72303009033203,32.077186584472656,26.979677200317383,22.25799369812012,-16.67521095275879,17.02321434020996,4.194730758666992,12.652122497558594,-12.57178783416748,12.26854419708252,5.851668834686279,9.07992172241211,-2.87695050239563,10.420567512512209,-1.178380846977234,8.102307319641113,-1.9682401418685915,7.45198917388916,1.8011796474456787,7.610536575317383,-3.0069501399993896,9.6771821975708,-1.866949200630188,6.334441184997559,-0.7912435531616211,7.052404880523682,-3.0062358379364014,7.936851501464844,-0.430729478597641,7.553625106811523,-1.9965144395828247,7.457188129425049,-0.7501040101051331,6.868773937225342,-5.006965637207031,6.81733512878418,0.4620903730392456,0.3769547343254089,0.1709918528795242,0.1919872462749481,0.1925566792488098,0.1935772746801376,0.3783565461635589,0.3621723353862762,0.3539493978023529,0.2754046618938446,0.4592571556568146,0.4172357022762298,0.2762847542762756,0.2530622184276581,0.323961853981018,0.3076315522193908,0.1876537948846817,0.2236752063035965,0.2023977935314178,0.2320495843887329,0.3235997855663299,0.3062349259853363,0.3165386021137237,0.2640093266963959,gtzan,blues
30.01333333333333,22050,1352.7427099786892,2880.911092027988,0.0439305847592807,0.0657057389616966,161.4990234375,-287.931884765625,77.0152359008789,124.01078033447266,31.543550491333008,5.467447757720947,17.380319595336914,33.66307067871094,18.5605525970459,1.091653823852539,21.00514793395996,14.703699111938477,15.342255592346191,-4.881141662597656,12.228330612182615,8.668891906738281,13.759413719177246,0.7843315005302429,12.19304370880127,6.576080322265625,10.687588691711426,-4.875815391540527,9.683862686157228,-3.1767611503601074,9.17584228515625,-5.538258075714111,8.111279487609863,-6.779149055480957,7.7999267578125,-2.6465134620666504,7.449653625488281,-2.990320444107056,7.384980201721191,-3.3829944133758545,6.311565399169922,-1.8589837551116943,6.842933177947998,1.8391859531402588,6.087604522705078,-4.891355514526367,5.3038010597229,0.2483403980731964,0.2723556160926819,0.230317160487175,0.2118161618709564,0.3051962256431579,0.247272789478302,0.4141206443309784,0.2765940427780151,0.6587240695953369,0.3749867379665375,0.5417940020561218,0.3510400354862213,0.3526597023010254,0.2540008425712585,0.3485593497753143,0.3041366636753082,0.3455048203468323,0.3006305396556854,0.3478559851646423,0.3187299072742462,0.2766734659671783,0.2762157320976257,0.3209025263786316,0.3348390460014343,gtzan,blues
30.01333333333333,22050,1089.0053437267554,2135.41761075261,0.0483262489124129,0.0932762324810028,172.265625,-245.687240600586,72.08506774902344,140.4812469482422,28.287134170532227,-2.7912187576293945,28.21038055419922,60.40451431274414,18.997026443481445,18.90351295471192,15.34406566619873,9.828393936157228,9.991209030151367,3.563824415206909,10.888111114501951,0.5228624939918518,9.659253120422363,-16.378488540649414,11.362887382507324,6.6293535232543945,10.258174896240234,7.258424282073975,9.839571952819824,-4.02123498916626,8.445611953735352,1.6011247634887695,8.541871070861816,5.8965744972229,8.868790626525879,-3.01721453666687,7.484073162078857,-4.775692462921143,7.639589309692383,-3.0362884998321533,8.106486320495605,-1.997914671897888,8.056680679321289,-0.0495717339217662,7.933063507080078,-3.961829423904419,8.050929069519043,0.3027437329292297,0.3257884681224823,0.207266703248024,0.2411021441221237,0.1575659662485122,0.2242870032787323,0.1596935987472534,0.1872267872095108,0.3066374957561493,0.3232639729976654,0.2563743591308594,0.2476313412189483,0.2543010711669922,0.2810054123401642,0.3127847015857696,0.2927322089672088,0.4252117276191711,0.2936227023601532,0.5784977078437805,0.3848717212677002,0.3529977202415466,0.2309238910675048,0.3126505613327026,0.3228662610054016,gtzan,blues
30.01333333333333,22050,1195.4981307417586,2235.6144526718385,0.0588860390081206,0.0976159125566482,123.046875,-236.67947387695312,74.6769027709961,138.4055938720703,23.15781593322754,-4.930480003356934,34.16022872924805,47.65449905395508,17.642038345336914,5.15785026550293,21.593692779541016,8.887805938720703,9.574885368347168,0.4874055683612823,9.902547836303713,-3.788341999053955,12.609613418579102,-14.98486614227295,8.794788360595703,10.428945541381836,10.222541809082031,-0.3413843214511871,11.59830379486084,0.7833588123321533,8.970518112182617,1.7809839248657229,8.82669448852539,4.229559898376465,8.580073356628418,-0.4747695028781891,7.956114768981934,-6.104543209075928,8.984611511230469,-5.39464282989502,9.772811889648438,-1.344998836517334,9.623555183410645,-3.7254624366760254,8.515971183776855,-4.3737101554870605,8.181196212768555,0.1947988420724868,0.2843973636627197,0.194241389632225,0.2570343017578125,0.1575937122106552,0.2419141381978988,0.2542765438556671,0.2902576029300689,0.3406991362571716,0.3689249753952026,0.146967813372612,0.21009062230587,0.1391975730657577,0.2189831882715225,0.2439507246017456,0.2864365577697754,0.4377345144748688,0.3049916923046112,0.5545773506164551,0.416899174451828,0.2522874474525451,0.225984439253807,0.1730203479528427,0.2355000674724578,gtzan,blues
30.01333333333333,22050,1390.3828144597212,3006.146735879496,0.0525863423240525,0.0754255503416061,135.99917763157896,-230.36378479003903,54.67321395874024,127.07772827148438,19.944129943847656,7.114696502685547,24.502906799316406,39.76705551147461,13.266758918762209,1.9217218160629272,10.79000473022461,17.410606384277344,10.008848190307615,-5.626917839050293,8.92641544342041,8.2406644821167,8.336121559143066,-18.116043090820312,7.755754470825195,13.844724655151367,8.527018547058105,-3.7571113109588623,8.459758758544922,2.5798490047454834,8.636519432067871,-4.316714286804199,7.91132116317749,6.797995090484619,7.881945610046387,-6.167013645172119,7.790280342102051,-6.200633525848389,7.063155174255371,-4.501896381378174,7.274505138397217,-1.8255956172943115,8.571443557739258,-0.5159099698066711,9.73755931854248,1.5071842670440674,8.593494415283203,0.2496985495090484,0.2457294017076492,0.172549307346344,0.2280042767524719,0.2179938405752182,0.2799476385116577,0.2924686074256897,0.256708562374115,0.4961913824081421,0.3962417542934418,0.2492771297693252,0.2289189249277115,0.226015031337738,0.2515154182910919,0.3427834212779999,0.3199392259120941,0.3880740702152252,0.3474324941635132,0.2992902994155884,0.297733336687088,0.2833128571510315,0.2616280317306518,0.4145439863204956,0.3575955033302307,gtzan,blues
