duration,sr,spec_centroid_mean,spec_rolloff_mean,zcr_mean,rms_mean,tempo,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc14_mean,mfcc14_std,mfcc15_mean,mfcc15_std,mfcc16_mean,mfcc16_std,mfcc17_mean,mfcc17_std,mfcc18_mean,mfcc18_std,mfcc19_mean,mfcc19_std,mfcc20_mean,mfcc20_std,chroma1_mean,chroma1_std,chroma2_mean,chroma2_std,chroma3_mean,chroma3_std,chroma4_mean,chroma4_std,chroma5_mean,chroma5_std,chroma6_mean,chroma6_std,chroma7_mean,chroma7_std,chroma8_mean,chroma8_std,chroma9_mean,chroma9_std,chroma10_mean,chroma10_std,chroma11_mean,chroma11_std,chroma12_mean,chroma12_std,cluster,tsne_2d_1,tsne_2d_2,tsne_3d_1,tsne_3d_2,tsne_3d_3
-0.0827730811283814,0.0,-0.5846660219511493,-0.4875587886572328,-0.4931663483240913,-0.0101796895730322,0.1337123266494724,0.3081161213328239,-0.336532312635679,0.7036468959324144,-1.0886607619400297,-0.4718068363207544,-0.896078606118437,0.3635632054732046,-0.5394131450304355,-0.4263728061817674,0.0667353523362238,0.3361581896100907,-0.5109007509997063,-0.8617745187055341,-0.8798556138286504,0.4982066097691377,-0.415500767542964,-0.6366813852620906,-0.0656832163386009,0.4078067460489961,-0.4652948056672506,-0.3374687280609972,-0.3319424014892707,0.644221583533475,-0.5297355916076361,0.1828992702119503,-0.9022394982822064,0.7908851127335946,-0.8259402154977115,-0.2643857895558877,-0.3705352361377239,-0.0871080749444714,-0.1896904357778851,0.5007276430990127,-0.891440266069522,-0.2373574419732846,-0.6816844877809248,0.0071317340741478,-0.2333929515857039,0.6040522591653054,-0.532705590941894,-0.1928834567112438,0.7605716642669484,0.0816518849395736,0.5370764684141578,0.4232511006981208,0.5853602636133295,-1.0842068746418934,-1.0841993642606864,-1.1609797781976774,-0.5338449005960054,-0.3680009733171689,0.1326643398659776,0.041425057462364,0.3100671036370391,0.3625033811394569,1.1380671499623722,-0.6980750801929844,-0.3146702109664608,-0.7100441964709295,-0.2188953969102635,0.2751514840543677,1.168174261719923,0.0988707313490191,0.432190525874881,2,-18.96175,-0.8300619,-10.520173,-0.5415896,7.2285733
-0.0827730811283814,0.0,-0.93934327340874,-0.6495410002369875,-1.1391622510877577,-0.531949162141177,-1.8271574218169235,-0.6288105185557453,1.4943702953389737,0.780760722718988,-0.2374862732874762,0.8242571421121674,0.5195019674837743,-0.0264979432665045,0.5033351293522201,0.3323379797687428,1.1330088492376027,0.5809555078075803,0.5555082898182598,-0.3443658308880958,1.438697969586985,1.265886404719448,1.3475976118404946,-0.3745942791944983,1.8552147562565395,0.5247681358185509,0.7259344773115755,0.068486612658317,0.938553085898412,0.1342794295771152,0.9694263507028624,0.4155329753006657,0.0078507980620491,0.4866221309773986,0.3941877251866165,-0.4384316610507802,-0.2677128118630236,-0.0483232799808304,-0.0795299367461253,0.7116109224237882,0.0360102204672519,-0.054992546061305,-0.4259568394828944,0.5450311319833288,-0.3685909369974502,0.4237677189102583,-0.5700435065740204,0.6776405762924228,1.7557531587950983,-0.0695823294517354,0.7645689061628494,-0.5750754959080585,0.4241033152006533,-1.3714264766011357,-0.747528116779498,-1.5517025309057328,-1.5131079545861017,-0.41129865357099,0.544840980995698,0.3277379460102482,0.4207298126311463,1.4437697687729991,1.5690668718849348,0.0518841335622445,0.5337648458411434,-1.2136441149241537,-1.2188143283368935,-0.7875991430411625,0.1215246884880055,-0.3423521312483826,-0.0564780411904227,0,-3.6331255,-7.291543,-2.7754142,-0.3518567,-0.8654089
-0.0827730811283814,0.0,-0.9078089969782652,-0.9724158450916662,-0.6547217835022505,0.6792244305769074,1.5034375185929107,0.5359676719753597,0.0013655131129625,1.3063279454244816,-0.3829842061391864,-0.9293039892668926,-0.0788008137786352,-0.2774886348034828,-0.6158285958538334,-1.0494448792775748,-0.0703278374150472,0.9386865225005062,-0.7958468369485204,-0.8582794332647342,-0.0557486558293686,0.1440073656679172,0.5618523418368253,-0.5767971287189506,-0.5560369554419143,0.249532634970339,-0.3187499066197358,-1.0415223075891615,-0.4724180140726447,0.1958395451228801,-0.0371725081298618,-0.6650199735521507,-0.1498675106995622,-0.5717025767894273,-0.1398293800721788,-1.098477114842282,-0.9335275255522936,0.2834254525917182,-0.670027286200909,-0.826176203778635,-0.4283991030449863,-0.6018518148091638,-0.2683905738861571,-0.295807395413256,-0.5278790359536183,-0.2977565978069698,-1.1127277765319168,-0.9881477813393152,-1.514166562063586,-1.392258589271928,-1.6248706001001774,-0.6223919503664865,-0.333812138490438,0.3276242911434318,0.0721965912201222,1.3204523235813153,1.4123343369299337,-0.4929640258765148,-0.8682250420664698,-0.482622246028986,-0.4272965420591212,-0.9148500983215055,-0.8353764922927003,-0.3735229949482035,-0.4466582804051968,0.0209702561116339,0.8881606232242261,0.0784910809847743,-0.4126421489687112,1.858396128437761,1.6854652519072146,4,-18.94361,-12.108963,-6.7929378,-10.509958,5.717912
-0.0827730811283814,0.0,-1.5821755536073585,-1.5171203700656903,-1.6829167975918369,0.1550736867321115,-2.004395290042724,-0.5495201497527491,0.8136608988177516,1.614379735963592,-0.540573344456489,0.6728560514060934,-0.7828487857433741,-0.567562052004936,-0.4622928989034076,0.2390914920609413,1.0304943066146013,-0.0346683035016013,0.1222679281805439,0.0307386255547561,0.7828529305160721,-0.0804012060312446,-0.0718078990961136,0.7540095342738803,0.2057169550778937,0.0504192278306985,-0.206763337362687,0.4145238050812673,1.069205372320411,0.2385557606322271,-0.6528420013095574,0.3759970704853632,-0.2813555027770948,-0.5719874901306821,0.0241670902040322,0.2053307665044002,-0.2992897168146275,-0.0822405078571028,-0.508664448075624,0.1410945820494275,-0.3283950740862151,0.0327361965803531,-0.8602441386909765,0.4562253918411542,-0.8899542395425207,-0.6018480350219555,-1.061003283610454,-0.3786640496943408,-0.7503437827161201,0.4316095306113039,-0.467227823516146,1.1318550877448372,0.7917286912581092,1.5296380908644185,0.6926478571921273,2.2355970632854607,1.304982327503999,1.2114105487964948,0.402918171765366,-0.037801862377917,-0.6393489338048515,-1.2339307050857984,-1.9190019897039088,-1.1208298559133305,-1.1041074772620771,-0.7097837349738761,0.058061049828591,-0.5110861649683243,0.15962208500412,0.0824191311833672,1.3583187876169784,4,5.533965,-4.020242,2.424328,-9.104513,0.84259784
-0.0827730811283814,0.0,-0.5134040658984865,-0.6309652769041516,-0.0526378115371225,-0.5990280633103925,0.5950934439356836,-0.1582807518043103,0.7103734189748959,0.8518027941808128,0.4933062453469427,-1.2288609009600806,-0.4127406182852238,-0.8507075176310354,-0.112460592064803,-2.5630434572850227,1.5880484792725122,-0.3203903010316376,0.2449682460428235,-1.8325996909543203,-0.319838754684127,-0.9209911231567828,0.9731203030739316,-0.5789965214685167,1.10723530660074,-0.8228450938629976,0.6046762347142809,-1.0356022428528728,0.2508150489361763,-1.085153956353029,0.6798998282322871,-0.346161161500142,0.7922060355365251,-1.8641885894022112,0.3207520316938976,-1.086453518300322,0.5452374057266434,-1.237534275492436,0.9386563093284324,-0.3265686497556022,0.5306043592892566,-0.3684504330822177,-0.2237580362061802,-0.5534244804908255,0.0210850582797823,-2.7646026315681773,-0.277890224360133,-1.7028811672947286,-1.83257951986826,-0.3518700263077884,1.2750165072987358,0.022232313425315,0.5021753269678908,-0.9879329891097876,0.1346752100969001,-1.6191417476991887,-2.130763313736733,1.3792875645513771,1.512240198600513,-0.9272772355375044,-1.1453682438687165,-2.20956526992657,-2.383259915352552,-0.8644155632938434,0.6994671119423782,-0.6321192403854277,-1.2104301537996018,1.5629448844639662,1.6120364591561291,-0.8714271986917641,-1.111197622759799,3,0.3862951,7.351868,3.4949355,-10.416062,-7.5087004
-0.0827730811283814,0.0,-0.5177588100915529,-0.6935261127756729,-0.230110305358981,-0.4170955806760815,-1.761691182201988,-0.3323250033024918,1.3643923222214949,0.5960946126123473,4.091124836178325,-0.3984197598208989,0.7922214687193901,-0.3330703931487451,2.014473223584156,-1.684932542256618,2.2873645439751216,-0.2301134081174262,1.8851689937296263,-1.5694526645996194,0.993047159104854,-0.6636562476334555,1.1645976430412726,-0.1907345563428304,1.973320054923658,-1.0920224562867316,0.6153409749600688,-0.8430263074113805,0.1403415127244119,-1.025326528336756,0.4420357599282754,-0.7373779647292564,0.5067174884600136,-2.34110777074294,-0.5307710383446964,-0.0056273075506536,0.0137515341433708,-1.4687519652568033,0.5200605991938374,0.4674373135344861,0.3200235899870828,-0.8526266464638607,-0.6466150117398665,-0.1912619512460444,-0.7876318659010099,-1.8278590246557875,-0.5539766652353929,-1.2959331953965336,0.0147474958626831,-0.4979117768910444,-0.9366759954784352,1.9107676056707616,1.9633294296944968,-1.161593263916743,-1.984551912634149,-2.189174159265155,-2.998966283428286,-1.192674891302289,-0.0994429756702264,-0.7011620846872314,-0.1140799118405208,0.1509611006852036,0.9350913078647572,-1.1402582260592873,-0.6926764138320115,-0.9590599554132294,-0.1999459371128805,-0.7914193035790208,0.2310405346362259,-0.0644601755669776,0.7120173365096742,0,3.7201655,-8.233916,-2.3766577,2.7861288,-3.5148866
-0.0827730811283814,0.0,-1.038249176561926,-1.1289924788678458,-0.7322022670363075,0.1659071327382993,-1.6925879292751125,-0.4546921405797015,1.988540877159383,0.981495614625554,2.4378154709427537,-1.2648583615485158,2.5383962771911355,-0.1964644214802995,1.981710860115121,1.0020541720436094,5.706535189764296,-1.2871112728513252,2.0295610769569232,-1.5851430366372306,0.71585639636674,-0.9415247184862092,0.4748953102598264,0.0609372430877867,1.131945052621797,-1.669063075718803,1.8715228205282348,-0.267249541209317,0.461174789628895,-1.1318860657767855,-0.0472213606891835,-0.2924129795809276,0.4767380871359997,-2.3425778674151165,0.0521969899161594,-0.5476338756801085,0.872285984426825,-2.451032949895737,0.8559730764875007,-1.5281562282986925,-0.0798044359881108,-1.9319064607903795,-0.820103379962857,-0.2955342410300913,-0.4727926035814072,-1.4043337822073334,0.1413327110586043,0.370305871592026,1.5227159185043724,-1.1582138293172906,-0.2591136328409693,-2.164137880438476,-2.0644850307939326,-1.880448385088606,-0.9445148798505664,-1.209983709287724,-1.3507986323105383,1.0286574060274722,1.9413259095100992,-0.9995625501917816,-0.3779431873006698,-1.949452124241312,-2.039995690621859,-0.7629560998672364,0.5517511459890833,0.5268565593359988,1.312600622565703,-0.1398610347122532,1.1687624129776932,-0.5751094302010342,-0.026736665324687,0,1.1137242,5.919031,3.4110124,-10.852261,-4.684282
-0.0827730811283814,0.0,-1.0488817412523046,-1.0277357455296312,-1.0099287431667805,0.0139201911718032,-0.9620678269052784,-0.3479915659040628,1.1489823184468204,1.178813286182402,1.7113407554693634,-0.8176322016643761,0.5840889371603388,0.2195601127096816,1.1658656999351158,0.5288348987415756,3.6110067221789737,-0.3146088697654592,0.2662517544456096,-1.5518713199010647,0.9022814863835098,-0.1552961376319794,1.522103087208743,-0.5250535385284393,1.9674571235287897,-1.4117575047545494,2.380755482622761,-0.3506397703502193,1.9424756244002428,-1.7026926683369978,0.5964625425947573,0.2029786714947293,0.900452092489644,-1.9635914769040903,-0.1496211073051578,-1.0448353641117345,0.7486377959715359,-2.091823671574214,0.4509066473363854,-1.450273257807554,-0.2603776582320323,-2.91930342409115,0.0148807519452358,-0.6299597613661165,0.1050910468396244,-1.963865356870005,-0.2425512507986643,-1.1086999335270604,-0.7570212213287921,-0.8076418852225118,0.8013612602975533,-0.5369024299755999,0.3839347188019317,-1.3172394102496936,-0.0073499602601987,-1.4314412707549395,-0.5468790462098254,-0.7258420155835097,0.1508012861766016,-1.4842375827015764,-0.9976196404908598,-1.848528274376317,-1.0806688219927258,-0.9671672440792058,0.2313638995702523,-0.0746444813021575,-0.4483198421239294,2.3760008740895056,1.5135832928603097,0.54427481030418,0.1198237120726456,0,0.7776903,6.4041133,3.1416783,-10.630412,-5.9411507
-0.0827730811283814,0.0,-0.6750035901315921,-0.5023474339985222,-0.9481485138454072,0.1746650755837527,-1.2801975489050446,0.2303991517118933,-0.3123926777361018,0.7332746642098115,-0.672445589867418,-0.2676619448720025,-0.3804332788526804,0.5892015656378328,-0.110916838012649,-0.5750561975736672,0.1645013097365918,0.4671543871383929,-0.1979683014944254,-1.4122745565111638,-1.1249259039671335,1.2339745228342316,-0.1840100875776616,-0.5833661751753005,-1.3441153272446908,1.690908726351117,-0.6171056184475153,-0.1022690260414135,-0.7906535203021128,0.3742873295024512,-0.3270419672036074,-1.2854930553859032,-0.0944238060899265,0.6538968932747804,-0.4107768321843091,-0.2691116594687471,-1.097941913538139,-0.5687433356959607,-0.2610948566717337,-0.6762291355361522,-1.2523014838794202,0.5646067533674654,-0.8787310078484873,1.528031915420189,-1.0402320103158402,-0.4216992029976733,-0.8957210855900832,-0.5717907542189861,-1.1496268660828872,-0.4614668967844487,-0.5747693964739783,-0.190861956290723,0.0273921552971223,0.4499357194344693,0.141391611353688,1.1294715105971214,1.4287807759236069,0.6690585971252377,0.3390075344369943,1.1673075250135472,1.364433973952739,-0.3567519520359122,-0.7207545408028251,0.0175229107692435,-0.0882852507668624,0.5256876222026486,0.341850512412939,-0.0782707600920861,-0.2051722265300392,0.7875517907843421,0.8440637441254539,2,-20.206625,-15.880106,-8.824715,-9.998694,3.996186
-0.0827730811283814,0.0,-0.538409833350619,-0.3998318674731734,-0.5857418403675821,-0.7546108424567258,-1.3729853844883098,-0.6860725377576926,1.013872791797321,0.4990532546349378,0.3672234788355251,-0.1276521453088288,0.8402840008446105,0.1625174816372748,1.148609332823565,-1.5708440128525998,2.9234554789194336,-0.1318208583808307,2.0101022678979352,-0.4073603567145136,0.2984398714238725,-0.1061822113072966,-0.4459136084823619,-0.8576341702433818,0.6507536720013795,-0.4363241694385618,0.4131393526235146,-0.0036836842680951,0.3855607461979149,-0.1028112707557905,1.2015544667828435,0.8137431301247859,0.3882846481290087,-1.3756429635536684,0.778964438585219,0.7111684339988433,1.3752932044819066,-0.508845642274891,0.0665700472816743,0.45086612924205,-0.0260658747304455,-0.7245230390019564,0.716669775341407,1.388176363399957,0.443952378928292,-0.8178366388215059,0.6633790557951564,-1.207592171865623,0.1474908810897165,-0.7301745985866869,0.6779958466688992,0.8315313067270267,2.1303942040493804,-0.8826428921047147,-0.4702685805695463,-1.7265892647659653,-1.4735133719205835,-0.9775729823187496,0.871607942255762,-1.1999003076517163,-0.9295941583477478,0.1861593015353926,1.8687200806275848,-0.89618196091793,-0.0902938700296367,-1.838568857349829,-1.557378826945518,-1.2647138218747755,0.6608836812960159,-1.1515483286653905,0.0793411563173715,0,3.0905643,-8.407767,-3.5756485,1.6374594,-3.5961173
