PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39
-1.329939341259926,-2.207818564733264,-0.31582194258066876,-0.17893038190736246,0.5119566301593587,-0.7813669368031357,0.6545172871106988,0.47030097851910846,0.8791162293683941,-0.7315630635541838,1.7510019452520853,1.0003890983972688,0.8016340637150458,-1.0634085151641341,0.4710337070209,1.4843801959205085,-0.05864140306827037,-0.502146351932834,-0.5911950145593307,0.3569775139082289,-0.48276569926372237,-0.23098831603549236,0.22314412812132925,0.15556328079000184,0.4960398230895891,-0.2822451031158714,0.08862871591225488,-0.891927839814715,-0.3598808740342057,0.30594482357850367,0.4887866357451514,-0.3782511203399342,0.6841898086139964,0.1495151767778958,-0.3691058664504935,-0.2675243713144352,0.27508544934038476,0.27586781197105076,-0.23091698202412914
2.200854841735605,0.5456416393797462,1.5190091291251417,-1.3099853525612193,2.119177229193429,-1.5597232255628921,1.1483565274438456,1.9207763455468485,0.9310162856930527,-1.0228398299175863,1.0378000874724786,3.329464200260367,-0.5676627976710845,-1.2154680266506557,-0.2983425134060818,0.5083362089151081,-1.8188809367353491,-0.34451273039325475,0.8559841204905667,0.43200380420856865,-0.3176086538220501,0.14790933980621998,-0.3204291489062081,0.33830213023935446,0.3957862309648839,-0.232112015309651,0.5769825118269151,-0.31578490028356915,-0.44132386209681346,-0.033523740777811506,0.9934308635912231,0.23485825932025786,0.6000744087874023,0.35968230125435235,0.029775375297614322,-0.40993484300006877,0.03100823096841292,-0.08937063368302642,0.7635011971596203
-1.5352603703004422,-2.408398934731933,0.9753533789952431,-2.5186461337532084,-1.9627507901229702,0.6035259189780228,0.43915914530391853,-0.5900076876834875,-1.0402438547706447,0.5518547946266485,-0.5819025622838409,-0.9290493877618256,0.7397289338077299,-0.43450613397528987,1.8531796925288915,-1.0491974401263697,2.666329219277206,-0.6509187243495475,0.611363816973258,-0.6709927723003577,0.39559895593438055,-1.2054148745661366,0.40015756977582007,0.017458039524576592,-0.09311771204298322,0.10073706683878726,0.05524961685231237,0.17497869628217858,0.41845848862025264,-0.07335107401600562,0.6903831169274459,-0.21152541644076442,-0.17816036472151497,-0.3312295768497513,0.2905588789164779,-0.06864536952967018,-1.047655412590769,-0.6143003599202637,-0.2545153319433224
0.24584652528101825,-0.12158574234383213,-0.6508155620503945,-2.6068471216810196,-0.5323955345874518,0.25362440622174437,2.258455937518664,1.3437275788235186,-0.36478780541698563,-1.0130442311052512,-1.226366832352691,-2.9021523284413053,-1.8828442047035157,-2.4538691692886574,0.07819831130632894,-0.6928088105133212,0.4092192940611999,0.48943698357114274,0.0866334772677103,-0.6170459306965218,0.8573129246031211,-1.9471393636184193,-1.4829286443160477,-0.012141668715938685,0.23415013035650006,0.3116151473003219,0.04836277788640977,0.2661721185484998,0.5929670791426637,-0.28373046362642707,1.0225604897767089,-0.07223666798869494,0.1043259130014435,0.5971946541961686,-0.4662235904912019,-0.46907826261768565,-0.08907171068350894,-0.4634374905665535,0.38950674806208657
2.76366699565583,-2.2670035067881127,1.1245835351710562,-2.2691872397332493,3.354190684063631,1.2818986608057625,-2.119424929937809,-3.1341984834102723,-0.10136331129970091,0.3264510274402198,-2.9471891528637704,-1.9809929550189138,1.5075761265432117,-1.202450596499453,-0.3514745960177297,2.072583048899939,-0.5365285828004467,0.4184520266872478,-0.9917587520805534,-0.16660665527929125,-0.0749672393471668,-0.2589576147488652,-1.0452409997938485,2.3678958818892033,1.09028301143318,0.3174606024524383,0.7208005697434858,-0.9006881980325601,0.00023212652208938196,-0.31881264636111684,0.5390912009231013,-0.6665195386504483,0.8594214940593231,-0.7030634074046537,0.02722812782061087,0.44368369459821333,-0.32754666566737745,-1.1914637559433645,0.13492232060153783
4.140369779308232,0.08375008035939063,0.4242484397261653,-4.407040020875948,0.39131786136103913,-3.121773982682825,-1.5034103775441745,-1.2117242913434254,2.9093814839550634,-0.20787622259291416,-1.3572674866331085,1.098368740578518,2.810948600242976,-2.5675429747715253,-1.4482493071286557,-0.49967606584097946,-1.2383091368440227,0.03144902663755222,0.06681328170097932,-0.5737296366994623,-0.17179596408044276,1.4189296437548076,-0.9165650132264695,2.3823195993244575,1.2609956256713557,1.6487122833034316,-0.7822868485656025,-0.5379714977054303,0.19332703923558597,0.9587019000170517,0.44441671615456824,-0.4704964528742905,0.7043623529471494,0.15454456078664214,-0.9316471862642608,0.08136065546852717,0.5480070435519262,-0.22936360178982335,-1.0848898766159707
5.660319148306037,0.8669225240719245,0.3280610729986988,-5.890782414565821,3.2013637132631105,-0.8287847815114594,-0.7591116401638401,-0.736661704417261,-4.204690233106282,1.2277117044175272,-1.4460131976989121,0.5504962132468841,1.7774518824231478,-1.584395812575917,-3.324424554499536,0.5607671496847055,0.5576072952163874,0.4310878759383234,-0.32117584980209485,0.15531052266265422,0.04746165483541462,1.7215098741827493,0.47366595296994285,0.5216617449351473,-0.7398803728688851,1.4446593891697426,-0.3288577408804741,0.5758027768365468,-0.007206141273162566,-1.7219495856659675,0.8890204723637386,-1.1926449234108514,1.4184706009364005,0.8023377486710562,-0.21922117267277605,0.3506222066992038,-0.14027964024298328,0.40892873522610484,-1.4683273126905583
4.943643708961742,0.1088280919691127,1.190840916059051,-5.76568153188011,2.26903796043828,0.3639940766402747,-0.8699634535437091,-3.2269778946497856,-0.7102922265856852,-0.09898874012989853,-0.5765694278598015,-0.7047084185204897,1.075505494913299,-1.9037664768328126,-0.22500671180389367,-0.03542012558622685,0.37448181502447847,1.052978555757737,0.3110328717959837,1.2150927680846817,-0.4718558085268949,0.060081325090199686,0.5641123960071092,0.38571611914699855,1.0479299184339184,0.7731139808325854,-0.5193659338930473,-1.8252203838915724,-0.809308488180504,-1.1104098470530006,0.5027275706374725,-0.6313252524395375,0.6888028163897721,0.31360350859177727,1.3876434576123577,0.3780064450896017,-0.3751887806401878,0.09167838277262816,-0.3121307731505949
-3.085719608426071,-1.3141590970358767,0.8642618037677311,-1.5395990548230405,-1.2515143003204015,1.0039170828231365,0.8908597737204634,2.183161786903924,-0.7142097599681686,0.5634244718044773,-0.3829889521697335,-0.9382365721960853,-0.19533229930046975,-2.049570125841433,0.5442796544706086,-0.11999354299763347,0.11042213082994022,-0.3612613942991973,-0.2912363526179398,-0.005343433332608008,0.06291928595816743,-0.4592236802459682,0.38677497234530334,0.6086664102262219,-0.5044420565391112,0.535232101947916,1.2703574108583913,-0.08533630697979257,-0.1042904223703972,-0.4008366643644394,0.17919422259298437,-1.0337215240779805,-0.5986918452378078,-0.4348357916119113,-0.7499324940311088,0.979884247016623,-0.6660964676930488,0.7481589504763273,-0.2489740886991885
4.728627395595139,-0.6662714330201728,0.7184958760056357,-0.9876316871213155,1.4174164271400158,-1.670569989082608,-0.6169840921822278,0.8193342541462729,2.9643789984374944,-0.890444745773297,-0.17032477183874078,0.7040048045915303,0.5156703254048451,-1.214783241916584,-0.8339359951884051,-0.23191416602676393,-0.15254712573488155,-0.06326248338408683,-1.0050591637511124,0.5647403663044017,-2.0866703881766027,0.8608098710618175,-0.7179477179098095,1.6691703719894821,1.1859103483360716,0.760008485011587,0.9580629888450056,-0.6178595657535148,0.07246779333256688,-0.23935383925491863,0.9116027243350168,-1.659726264119754,1.0087959905846764,1.1695943679332519,-0.0936951601436429,0.00037604143983706003,0.2717545674269686,-1.1016179480206196,-0.46409187843369987
