file_path,duration,sr,spec_centroid_mean,spec_rolloff_mean,zcr_mean,rms_mean,tempo,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc14_mean,mfcc14_std,mfcc15_mean,mfcc15_std,mfcc16_mean,mfcc16_std,mfcc17_mean,mfcc17_std,mfcc18_mean,mfcc18_std,mfcc19_mean,mfcc19_std,mfcc20_mean,mfcc20_std,chroma1_mean,chroma1_std,chroma2_mean,chroma2_std,chroma3_mean,chroma3_std,chroma4_mean,chroma4_std,chroma5_mean,chroma5_std,chroma6_mean,chroma6_std,chroma7_mean,chroma7_std,chroma8_mean,chroma8_std,chroma9_mean,chroma9_std,chroma10_mean,chroma10_std,chroma11_mean,chroma11_std,chroma12_mean,chroma12_std,dataset,label
/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00000.wav,30.01333333333333,22050,1784.1226409867395,3805.7230301080335,0.0830448206689868,0.1301843225955963,123.046875,-113.59882354736328,50.68894577026367,121.57067108154295,17.200206756591797,-19.162261962890625,15.348760604858398,42.36394119262695,12.28978157043457,-6.3622660636901855,12.961207389831545,18.621931076049805,9.443115234375,-13.69973373413086,8.2221097946167,15.339801788330078,8.306714057922363,-12.274304389953612,9.067516326904297,10.97094440460205,7.959053993225098,-8.32606029510498,7.859070777893066,8.802087783813477,7.161057949066162,-3.6699411869049072,6.419960975646973,5.744675636291504,6.36533784866333,-5.162783145904541,7.0557942390441895,0.7517064213752747,7.240478992462158,-1.6878540515899658,6.044490337371826,-0.4087300300598144,6.450051784515381,-2.3026766777038574,7.419815063476562,1.222467064857483,6.851375579833984,0.3622428178787231,0.3270324766635895,0.3678170442581177,0.2859542369842529,0.4398343563079834,0.3161546587944031,0.2446918040513992,0.2112981379032135,0.2478619813919067,0.2562578320503235,0.3356164693832397,0.2890030741691589,0.3646187484264374,0.2772146165370941,0.4356837570667267,0.3461246192455292,0.295985609292984,0.2537396848201751,0.315080314874649,0.280608981847763,0.4070083498954773,0.3329633176326751,0.3851006925106048,0.2926898002624511,gtzan,blues
/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00001.wav,30.01333333333333,22050,1530.2617668815155,3550.7136156830047,0.0560398087055297,0.0959078222513198,67.99958881578948,-207.5238342285156,88.14252471923828,123.98513793945312,23.66248893737793,8.947019577026367,23.92355155944824,35.867149353027344,16.270116806030273,2.9095942974090576,16.732484817504883,21.519472122192383,12.504671096801758,-8.556512832641602,14.17046356201172,23.37067604064941,11.940147399902344,-10.103608131408691,12.88854694366455,11.899242401123049,10.215539932250977,-5.558824062347412,10.25457763671875,5.377876281738281,9.808390617370604,-2.2344915866851807,8.05438232421875,4.220704078674316,8.552802085876465,-6.01068639755249,7.240818977355957,0.9292941689491272,7.438949108123779,-0.7284029722213745,7.760889530181885,0.2968723773956299,6.93781042098999,-0.282430350780487,7.1488471031188965,0.5306444764137268,6.766734600067139,0.4600403010845184,0.3775937855243683,0.3501824736595154,0.2970068752765655,0.3208068311214447,0.3083259165287018,0.2114715725183487,0.2287617474794387,0.2007884532213211,0.2089956253767013,0.3307941854000091,0.3109320998191833,0.3973788022994995,0.2825249135494232,0.5603549480438232,0.3668127655982971,0.3841792345046997,0.2952940464019775,0.2553257644176483,0.2331856787204742,0.2847761213779449,0.2790267467498779,0.3340937197208404,0.2691738903522491,gtzan,blues
/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00002.wav,30.01333333333333,22050,1552.8324813719917,3042.4101154654877,0.0762912074632637,0.1754732131958007,161.4990234375,-90.75716400146484,57.60110092163086,140.4408721923828,22.55784034729004,-29.08454704284668,20.29936981201172,31.686691284179688,11.998091697692873,-13.976547241210938,12.476431846618652,25.753751754760746,8.625062942504883,-13.66499137878418,10.336393356323242,11.634442329406738,10.320865631103516,-11.778322219848633,8.092109680175781,9.71475601196289,8.23664665222168,-13.125313758850098,7.594205379486084,5.79124641418457,8.030862808227539,-8.901966094970703,7.771137714385986,-1.080160140991211,7.595407962799072,-9.226244926452637,6.042712688446045,2.4483046531677246,6.375082492828369,-7.724839687347412,6.901423931121826,-1.8190239667892456,7.23834228515625,-3.440457582473755,6.829596996307373,-2.2381277084350586,5.536528587341309,0.272900253534317,0.2114618569612503,0.1959526389837265,0.18091681599617,0.3151654303073883,0.2715304493904114,0.4079862236976623,0.2712820172309875,0.5468201637268066,0.3501863479614258,0.3216986954212188,0.2357527762651443,0.3046570122241974,0.2418312430381775,0.2884035110473633,0.2513985931873321,0.3341522514820099,0.2472752183675766,0.4018186926841736,0.3331134915351867,0.3843894600868225,0.251499742269516,0.5885082483291626,0.3530004024505615,gtzan,blues
/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00003.wav,30.01333333333333,22050,1070.153417999184,2184.8790286035382,0.0333088626256767,0.1410402804613113,63.02400914634146,-199.57513427734372,74.21769714355469,150.0861053466797,21.36139297485352,5.6634039878845215,16.034643173217773,26.85527801513672,12.584161758422852,1.770071268081665,16.369903564453125,14.232646942138672,11.26088047027588,-4.827845096588135,12.487863540649414,9.286852836608888,9.01500415802002,-0.7561201453208923,9.607382774353027,8.134434700012207,8.448777198791504,-3.200026035308838,10.500921249389648,6.078081607818604,6.943667411804199,-2.478445053100586,7.534999847412109,-1.0815871953964231,7.889423370361328,-2.8744542598724365,7.183997631072998,0.7739940285682678,6.665801048278809,-3.324068784713745,7.086497783660889,0.6363105773925781,6.10947847366333,-0.6159675717353821,6.103914737701416,-3.405045986175537,5.653782367706299,0.34137162566185,0.2502687275409698,0.4086236357688904,0.2371604740619659,0.5243191123008728,0.3261734843254089,0.5470128655433655,0.3034656941890716,0.657075047492981,0.3450052142143249,0.5115236043930054,0.3033813834190368,0.3555535674095154,0.2316556274890899,0.2516131699085235,0.1993841677904129,0.2462705373764038,0.2150748968124389,0.3151112198829651,0.2937442362308502,0.3165792524814605,0.2809900045394897,0.3831988275051117,0.3372573256492615,gtzan,blues
/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00004.wav,30.01333333333333,22050,1835.1285128875488,3579.9574708164155,0.1014605387180974,0.0915012210607528,135.99917763157896,-160.3541717529297,72.10481262207031,126.2094955444336,29.21080780029297,-35.58139419555664,18.27655029296875,22.13925552368164,13.919527053833008,-32.47354888916016,18.34190368652344,10.850701332092283,11.613141059875488,-23.35007095336914,9.658858299255373,0.4932490885257721,11.168416023254396,-11.796538352966309,11.400673866271973,1.2035191059112549,9.985846519470217,-13.084959030151367,8.957854270935059,-2.81049919128418,9.297122955322266,-6.934470653533936,9.462997436523438,-7.55387544631958,8.42114543914795,-9.167669296264648,8.703689575195312,-4.515862941741943,9.273359298706056,-5.451786041259766,8.676217079162598,-0.9159522652626038,7.323471546173096,-4.408017635345459,7.929847717285156,-11.704384803771973,7.429014205932617,0.1926047950983047,0.1952845305204391,0.3172664940357208,0.321806788444519,0.3920220732688904,0.3121161758899688,0.2558269798755646,0.2745228707790375,0.1926635056734085,0.1791857033967971,0.5302209258079529,0.362400621175766,0.2537793815135956,0.2073736190795898,0.1391214430332183,0.1770996153354644,0.2764243185520172,0.3034097552299499,0.3243264853954315,0.233583316206932,0.5551238656044006,0.3558366894721985,0.2729307115077972,0.2184182405471801,gtzan,blues
/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00005.wav,30.01333333333333,22050,1832.011596979316,3481.4676306917054,0.0940415337393658,0.1034528762102127,69.83741554054055,-177.8017578125,85.48365020751953,118.20316314697266,56.526145935058594,-17.570629119873047,25.575532913208008,30.76093101501465,22.03837013244629,-21.7425537109375,20.815298080444336,11.919262886047363,16.321996688842773,-20.734298706054688,13.02712631225586,3.185288190841675,11.563016891479492,-8.580818176269531,13.123480796813965,-0.9328851103782654,10.006048202514648,-11.772245407104492,8.749557495117188,-2.408763885498047,8.877084732055664,-9.348445892333984,8.950291633605957,-9.942635536193848,6.894521713256836,-3.902183532714844,7.747302532196045,-5.574562072753906,8.519198417663574,-1.839314341545105,8.286502838134766,-2.7893166542053223,6.516941070556641,-3.047805070877075,6.308992385864258,-8.109731674194336,6.80315637588501,0.2383226454257965,0.2891400456428528,0.3002373874187469,0.2143525034189224,0.6171865463256836,0.3830526471138,0.2357411831617355,0.1645955890417099,0.1239870935678482,0.137283593416214,0.2437683194875717,0.2766542732715606,0.2796515822410583,0.2568613588809967,0.41129270195961,0.3363817036151886,0.2439858019351959,0.2352258265018463,0.2855333983898163,0.2815077006816864,0.2843367457389831,0.2846703827381134,0.3662190437316894,0.3061557412147522,gtzan,blues
/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00006.wav,30.01333333333333,22050,1459.469690633466,2795.910729498985,0.0730522374081593,0.1417519599199295,71.77734375,-190.06881713867188,98.25144958496094,130.27023315429688,43.973899841308594,-36.36211395263672,36.15287780761719,33.036216735839844,21.913311004638672,11.093892097473145,32.90848159790039,-0.5918819308280945,16.73653221130371,-20.89026641845703,12.315980911254885,0.2784424424171448,10.14166259765625,-6.496385097503662,11.44982624053955,-5.512735366821289,12.385570526123049,-7.8474040031433105,9.354485511779783,-3.124300718307495,8.013117790222168,-6.602821350097656,8.896451950073242,-9.94999885559082,7.939675807952881,-6.542689323425293,9.292200088500977,-10.07222843170166,9.124393463134766,-10.918622970581056,7.546555519104004,-6.965243339538574,6.18604040145874,-3.439431667327881,6.940002918243408,-6.484498977661133,8.37934684753418,0.4255133271217346,0.3657540678977966,0.2232432812452316,0.2472716271877288,0.1313476264476776,0.1875093132257461,0.1525973677635193,0.2185437679290771,0.2419580817222595,0.216829165816307,0.4911694526672363,0.3852292597293854,0.245508462190628,0.2441995292901992,0.1691127717494964,0.1935764253139495,0.2883557379245758,0.2961749732494354,0.4618445336818695,0.3532434701919555,0.3592756986618042,0.3329936265945434,0.3071861267089844,0.2706051170825958,gtzan,blues
/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00007.wav,30.01333333333333,22050,1451.859413528895,2955.3197165929523,0.0614422461088553,0.1317675113677978,92.28515625,-179.37229919433594,81.0771484375,136.44833374023438,38.4583625793457,-26.66258811950684,24.31478309631348,39.965450286865234,18.79910087585449,5.310894012451172,25.496856689453125,10.919133186340332,11.674243927001951,-20.559534072875977,12.794262886047363,8.5033597946167,12.299772262573242,-11.349763870239258,13.111818313598633,-3.470555067062378,13.350184440612791,-8.415842056274414,12.14746379852295,-6.957211017608643,9.14978313446045,-3.5460426807403564,9.657395362854004,-8.0517578125,7.577853202819824,-8.964917182922363,9.069700241088867,-8.427481651306152,8.394607543945312,-10.56428050994873,7.212375164031982,-10.785658836364746,7.77863597869873,-4.695469379425049,8.098215103149414,-8.631641387939453,7.509123802185059,0.2593570351600647,0.2499294728040695,0.2641215026378631,0.2987944185733795,0.3253580927848816,0.3063758015632629,0.217738926410675,0.2671558260917663,0.215277299284935,0.255628764629364,0.2957618832588196,0.2899680137634277,0.190051719546318,0.2144635319709777,0.1807494014501571,0.2396244704723358,0.2643409371376037,0.2804831564426422,0.3904735445976257,0.2697280347347259,0.6486374735832214,0.3507631421089172,0.4365910291671753,0.2776579558849334,gtzan,blues
/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00008.wav,30.01333333333333,22050,1719.4633657482495,3782.441190998405,0.0640248876160092,0.1423272937536239,83.35433467741936,-121.3897933959961,51.18275451660156,122.49832916259766,20.36019325256348,-14.734728813171388,18.47224998474121,46.12213516235352,13.925419807434082,-8.179258346557617,13.30699348449707,20.17246627807617,10.341513633728027,-19.171894073486328,7.5933709144592285,23.03683853149414,8.783775329589844,-11.83272933959961,6.524472236633301,21.15465545654297,7.671486377716064,-6.722797393798828,6.994175434112549,6.989505767822266,7.518989562988281,-12.730550765991213,7.870708465576172,5.058538436889648,7.109649181365967,-5.185806274414063,5.746855735778809,-1.453604221343994,7.111833572387695,-7.042628765106201,5.376657485961914,2.694212913513184,6.074217796325684,3.4095308780670166,5.802723407745361,-2.713744163513184,6.028459072113037,0.3196751475334167,0.229982703924179,0.304487019777298,0.2319356054067611,0.3666154742240906,0.2890662848949432,0.4221329391002655,0.2748712599277496,0.5238111615180969,0.3509801030158996,0.4511190950870514,0.2999811470508575,0.4934427440166473,0.3278098106384277,0.3527528345584869,0.2569004893302917,0.3801384270191192,0.2648274898529053,0.4617058336734772,0.3072035610675812,0.3663595020771026,0.2621912062168121,0.4647147357463836,0.3125101327896118,gtzan,blues
/kaggle/input/gtzan-dataset-music-genre-classification/Data/genres_original/blues/blues.00009.wav,30.01333333333333,22050,1817.230590319968,3943.8319655416185,0.0791748235692188,0.0812805518507957,80.74951171875,-213.2642364501953,78.31330108642578,115.16475677490234,28.253562927246094,-11.698169708251951,25.866668701171875,39.015357971191406,18.733230590820312,-20.348329544067383,23.065073013305664,13.082701683044434,16.680667877197266,-9.182700157165527,11.24507999420166,9.017151832580566,8.244038581848145,-14.1043119430542,10.492645263671877,4.271254539489746,9.623027801513672,-6.050780296325684,9.211915969848633,3.785835504531861,10.218299865722656,0.2226356267929077,8.73759937286377,-5.106881618499756,9.242635726928713,-0.410153329372406,10.197340965270996,-1.1793447732925415,7.702169418334961,-1.914707899093628,7.646007537841797,-2.293660879135132,9.117183685302734,2.884260416030884,8.777371406555176,-4.233879089355469,9.562768936157228,0.2482471615076065,0.295884221792221,0.2731545269489288,0.2928007543087005,0.4885123968124389,0.3911633491516113,0.2680049836635589,0.2431435883045196,0.1797184348106384,0.2109065800905227,0.2677253186702728,0.3283170759677887,0.2225857228040695,0.2177278250455856,0.4153510928153991,0.3811962306499481,0.2726886570453644,0.2647291123867035,0.1811754405498504,0.2171285301446914,0.2299007922410965,0.3068213164806366,0.2405476868152618,0.2757098376750946,gtzan,blues
