duration,sr,spec_centroid_mean,spec_rolloff_mean,zcr_mean,rms_mean,tempo,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc14_mean,mfcc14_std,mfcc15_mean,mfcc15_std,mfcc16_mean,mfcc16_std,mfcc17_mean,mfcc17_std,mfcc18_mean,mfcc18_std,mfcc19_mean,mfcc19_std,mfcc20_mean,mfcc20_std,chroma1_mean,chroma1_std,chroma2_mean,chroma2_std,chroma3_mean,chroma3_std,chroma4_mean,chroma4_std,chroma5_mean,chroma5_std,chroma6_mean,chroma6_std,chroma7_mean,chroma7_std,chroma8_mean,chroma8_std,chroma9_mean,chroma9_std,chroma10_mean,chroma10_std,chroma11_mean,chroma11_std,chroma12_mean,chroma12_std,label,label_encoded
-0.029996116851015348,0.0,-0.8185472596875767,-0.7427598460333912,-0.6302157148882016,-0.1886757915094555,0.17171528503663322,0.04875211277778774,-0.1949114509459806,0.9476776122632229,-1.1065008359769635,-0.49855337338244854,-0.9359930454275074,0.2981769474899654,-0.5776235239582461,-0.412533427903347,0.14328092325578226,0.24852709065930909,-0.5308521058541004,-0.8556369096107629,-0.9342899005176565,0.4102715774657567,-0.3556458953655812,-0.6400810480852308,0.04515879346856324,0.30625018138149973,-0.3771629693103524,-0.36104114078999344,-0.20496037167051326,0.5544432182530392,-0.4276279336722082,0.234065960473721,-0.9287713870911362,0.7469635828901771,-0.8715616323447092,-0.19282185721938652,-0.17566469000650067,-0.14499000334938592,0.04435234158132073,0.6928931475652588,-0.938118319911485,-0.2907562832789762,-0.6567354413982834,0.061186313127312486,-0.049413937945190556,0.6624702934380152,-0.44359267534335234,-0.3605185217203487,0.8447998873955881,-0.04980104167527918,0.5427104797088269,0.34130794392859537,0.6468062389653167,-1.4315217229707082,-1.3629036719557075,-1.4912640836867295,-0.7367367297263544,-0.5514057007989625,0.1371894450124778,-0.13977286724890503,0.24323684290177894,0.20381611733703198,1.2173623412189956,-1.0010660815915107,-0.4470082229620962,-0.9379977718724195,-0.2866617715247507,0.2203704468060102,1.427992116843027,-0.013592051075093382,0.4654284563707725,blues,0
-0.029996116851015348,0.0,-1.2092044695541067,-0.9217210872569654,-1.320621567820102,-0.7639091949332991,-1.9810270767851799,-1.222785604139399,1.910984817392661,1.034645326136463,-0.13027718034851735,0.8815943821274086,0.7307429538906117,-0.09700261046191087,0.5505646414698037,0.3411742090562428,1.331262908723197,0.5034951076672834,0.6540654869425242,-0.34441570833530327,1.7008632284759002,1.2151945201207521,1.6167009288811336,-0.3795291783074959,2.168186392585494,0.428045573629401,1.0556864835395459,0.06115703054497318,1.452376293370682,0.019622449932260262,1.570404485191336,0.47737559335140595,0.34932385151329576,0.42959722425319147,0.9124103738081065,-0.3784331747793432,-0.025116790830686887,-0.10226550769407311,0.20161982601105446,0.9334786815708738,0.3431660490993782,-0.08727574997584121,-0.3167848452202191,0.6870261165350563,-0.22951894496419706,0.45452715333462795,-0.49646326873330054,0.6217819355080574,1.9934801778843885,-0.2342778666917542,0.817332914550013,-0.7987371910878068,0.4607254175407943,-1.7652852452373626,-0.9621918769608127,-1.9322331566022715,-1.908020927499958,-0.5986640275049603,0.6154384184863818,0.20540356158778483,0.379173303670529,1.4595570033998153,1.710672906586972,-0.13038380251406914,0.5666006603934594,-1.4913686430771147,-1.3971364351140363,-0.9945997404052687,0.16125056191577783,-0.5227023696895818,-0.12341574518949112,blues,0
-0.029996116851015348,0.0,-1.1744712229337997,-1.2784397814366182,-0.8028775189999333,0.5713692077051682,1.675469140720988,0.35797786020077477,0.19373716816924003,1.6273714525665273,-0.2971507483283707,-0.985731228255175,0.026287974344928494,-0.35128681910994175,-0.6603002441147447,-1.0314967912358226,-0.009427177215997838,0.8760889257291401,-0.8474638536130196,-0.8521836205190333,0.002349237145899746,0.03888874347234233,0.7377016591406929,-0.5805475775277716,-0.49679321871461146,0.14143461720691272,-0.20089398279492646,-1.0932648707991355,-0.3882080774591022,0.0841859068629448,0.2288435130396839,-0.6527656352810389,0.12783042357687827,-0.6743052512331144,0.13161392220473483,-1.0823390202638499,-0.99997229626472,0.26318175834765006,-0.6413868190877982,-0.8209009834692854,-0.29842120076136835,-0.6974546722410393,-0.10732471729249271,-0.2912799026369233,-0.4417157768413407,-0.377690805381503,-1.2649057189963104,-1.2578958256003714,-1.7807985395991044,-1.8476900030814236,-2.0671308575625518,-0.8527705043291203,-0.41386343944449255,0.2090966036475955,0.013458290975038706,1.3092762120609043,1.5910637296712153,-0.6877997230516253,-1.0241435168898312,-0.7715599225857053,-0.6625299253852338,-1.279652719259521,-1.0413876053937305,-0.6242699251108056,-0.6046918059383125,-0.13473691009289182,0.9427955603605054,-0.0044579566243568595,-0.48524215883418786,2.0166575380979603,1.9756208549081364,blues,0
-0.029996116851015348,0.0,-1.917248371333805,-1.8802404170666136,-1.9017573302277,-0.006489467707474144,-2.175607806763335,-1.1151777187095704,1.128035810868041,1.9747872286230348,-0.47789188512981906,0.7203709556632443,-0.802673740730356,-0.6451665996357245,-0.4941842595327816,0.24854261450604642,1.2170469685929501,-0.13770628926045106,0.1726797271028063,0.02620302177414122,0.9554622512439659,-0.19640676525051745,0.028837208654081625,0.74246357535979,0.34511749119359086,-0.06590812702834066,-0.0661928830324623,0.4210396461942386,1.622809661145855,0.1289861239487832,-0.5916999999462813,0.43602532348217116,-0.05682617289822873,-0.6746024346404393,0.37139624529172455,0.3081076282159157,-0.07135025338976812,-0.13962799617437877,-0.4110217802993524,0.2826068872428487,-0.160264392389364,0.010610914283019943,-0.89410304785074,0.5837016525775013,-0.9240569662102895,-0.7284348472365615,-1.1916636917633037,-0.5701535857883524,-0.8991621980001175,0.37708037284854523,-0.6696572486463086,1.1505025810664784,0.8849429946848554,1.6058966718578842,0.7519298484797793,2.3421070995736195,1.4626613440941199,1.1724821675049706,0.450765239431634,-0.23528818057237505,-0.9230119964774753,-1.6502205723309338,-2.281675892334024,-1.4918728946340118,-1.390133591897217,-0.9377115688762347,0.020916280410333134,-0.6784813433231038,0.20735917031322235,-0.03257492823777502,1.5814103172524494,blues,0
-0.029996116851015348,0.0,-0.9180490523355864,-0.7590986421300804,-1.1164763068078798,0.015109383661619043,-1.3805467595407652,-0.05672045456139405,-0.16714614719216095,0.9810913252330473,-0.6291379659360997,-0.2811643259123816,-0.3288607875674051,0.5267761497302949,-0.1140174222907123,-0.5602363598456332,0.25220625669146296,0.3849658431967486,-0.1831439089212094,-1.3995537344640754,-1.2128246501568731,1.181734468102098,-0.09668138560751595,-0.5870781442639214,-1.3677984243393784,1.6423826375096382,-0.5597659686967996,-0.11643077573051286,-0.8033401088813464,0.27133964656964565,-0.1574847148335318,-1.3017132058572134,0.20569339514883453,0.6040758344862496,-0.2645434426002786,-0.19786176384635032,-1.2407003366717244,-0.6755490439402428,-0.05758613681918053,-0.649834336548759,-1.4366525753503754,0.604065614005016,-0.9186784984654403,1.8307362962583906,-1.1242506220365978,-0.5206482352281688,-0.9576236352098245,-0.7880780117263727,-1.3600315074786498,-0.7123021090595475,-0.7994783930526825,-0.3599822003490738,0.002944594886201786,0.3512285919987075,0.09581537055896824,1.0937355724063142,1.6107351080862862,0.5805186818987434,0.3766096623164882,1.2175816389006215,1.538405757573586,-0.6314991571567576,-0.9101944356143534,-0.17027624896258012,-0.17655050804893016,0.41986184648309005,0.3360828385071099,-0.18367305990899357,-0.23414496367738497,0.7810508908814356,0.961734486040989,blues,0
-0.029996116851015348,0.0,-1.394234856588105,-1.4724425323715231,-1.1437310749250473,0.022842907785612345,1.675469140720988,-0.7663807282374865,2.0288586117081184,1.5096845027007575,1.2657463576915138,-0.7224841730918081,2.31561622875861,-0.6375997857030962,2.2477713956352794,-1.250870613722746,1.422844989925389,-1.0209888876551214,0.7111337772793171,-0.7435223671873487,0.8583025870664579,-0.540710302887202,0.0640765924311889,0.4878971831978491,0.796936336800328,-1.2877765644577166,-0.28619832077249074,0.6089736380704722,-0.486600670671865,-0.5390146672094328,-0.08839105664934982,0.3464433704497182,1.618331254745979,-0.8381537020949272,-0.8967592022640589,0.764135463085156,-0.17842248774464045,-1.0490849644283218,0.5961570923962674,1.0081212954182759,0.1884440782263227,-0.7486391008635331,0.0452031308415562,0.5421483424190395,-0.41567593357093924,-1.2099285249410332,-0.4648558843849096,0.6423733306285441,1.9789618528370847,-2.1088070257314424,-1.7920663492078217,-2.0271166056675174,-2.2667269378748687,-0.08859263814979311,2.098984904284455,-0.49747263697398264,-0.2622269509501371,0.6602715804207875,2.933808124602525,-1.0705043234235183,-0.3750320619168939,-0.9214940724023256,0.299491965902789,-2.0705605131809404,-1.1803517599062772,-1.9815203911266015,-1.4237394738660991,-0.6086982877419543,0.8002554283237117,-0.6979233449690144,-0.25273769675125896,blues,0
-0.029996116851015348,0.0,-1.4823820504327225,-1.3917770311845765,-1.63020406673795,-1.2707651162403686,1.675469140720988,-2.311333460139105,1.285332565808548,1.03556895052409,1.0602741612982347,0.7107496300219477,-0.5411061587266194,-0.23106983282518645,1.1997668820217682,0.19339419888630588,2.6771853208675624,-0.09625623359996259,1.7522991762511972,0.0209054980976149,0.8404877498491621,-0.25834409791060897,2.6042583737427805,0.9273662558010188,1.7817533301512034,-0.2703687457199655,1.355433446289674,0.16536389528858614,1.0575259052918675,-1.3165093168607143,1.0929986459502046,-0.08261495695156708,0.39381665851427256,-1.861117006783269,0.29840787422878867,0.3580052925121321,0.14480436586602352,-1.0452559999653783,0.15885492853989316,0.26783109080764145,-0.7387479732765231,-0.7089782143273745,-0.3829109430971869,1.3442687076276563,-0.9348979209213909,-1.1751792520211746,-1.410277884078224,-1.5045806732886884,-0.397379824695005,-1.4881996608176307,-1.2993817125429614,-0.9482555046231871,-0.9904420428886141,0.27072910116959004,0.13534553786505216,2.357554587279619,2.2056838872150246,1.4691317110114646,1.490150289731649,-0.26577940099448316,-0.35100454636043804,-0.6737377068653216,0.21615605875184335,-0.5121928842943215,0.696770316767007,-0.6344710766838602,0.6059863370446179,-1.0751389310976442,0.0952317362241183,-0.6543661850082769,1.5208559966324153,blues,0
-0.029996116851015348,0.0,-1.8882378326625662,-1.914951593323529,-1.517825214140067,-0.8080729317439503,2.096520220312607,-1.7394340480012513,1.0081248061063555,1.6288257281569238,0.5683441347215322,0.3052543832480649,1.5640008427779952,1.3955286692046296,1.323481242476572,1.64131659337171,0.8938999802029102,-0.5252568493574149,-0.31872271468783525,0.8603105685225824,0.24676321009334753,-1.0748088761965282,0.378556682061585,-1.1327123179676206,1.32050479040569,-0.2633791470834874,1.0827593244412956,2.01668896110528,1.1652537023448484,-1.4484060022796472,0.5418688643081799,1.1275150380784216,0.730533413235062,0.7785964490903038,1.1701127404085396,0.27685651198356415,0.17281029075799637,-1.4747851769668359,0.36060688394156354,0.3547687462509071,0.601152517086664,-0.7490428976975673,0.4630283306463857,0.7591619690073617,0.29172829309825393,-0.8957888746026615,0.30570281931341536,-0.9581410415920641,0.8165378007414584,-1.7293325618361353,-0.5717194531053086,-2.36225750743984,-1.5367895699803407,-2.285498323357481,-1.9152335956363626,-0.94067471665625,0.92385509552194,-1.327977455635953,-0.7650845150826288,-1.3021354818380517,0.3402761165563353,-1.0340750716088425,-0.055784109489149844,0.27470516548530355,0.5258326374122482,1.501440080524982,2.154777834052367,-0.31648718573419055,-0.9684817367121433,-0.7367306211618294,1.221054498482305,blues,0
-0.029996116851015348,0.0,-1.7243599795163271,-1.8446351650576263,-1.247855295308911,-0.7352437655627247,0.17171528503663322,-1.6174887317193856,1.153855490705485,1.5540618927216883,-0.20651552946820106,0.20021802354789445,2.720510219665242,0.6199850596438745,0.9394227533946252,0.5239344779772287,2.8625815659328184,-0.6080235307292486,-0.47985295478029716,0.554523481280133,-0.18984669206158014,-1.5069146840950483,1.980109047759311,-0.9654337684092761,-0.10637336044416898,0.23513835695526933,1.0601326160027644,0.8571835828070729,2.3820361778577355,-0.6979860744132272,0.938033477088213,1.1580012819128385,0.9532614473964861,0.43144144453247996,0.934651278489447,0.8334136093034621,0.5568933754917188,-1.7944833470618127,1.4264008823623602,-0.23659640833938458,1.8450571485862914,-0.5607560367380031,1.555084692069959,-0.37956982033019643,0.6791711149888238,-1.0195890715086893,0.3870735830000717,-2.042364399578904,-0.12380862156751507,-1.865591536062415,-0.17585669106870047,-2.3619917567312716,-1.117811446318026,-1.335223883688668,0.4488631809761322,-0.6215966569177034,2.055457158287814,-2.4001603260761497,-1.5838080904108416,-2.5149239154329295,-1.247409395068118,-1.7273999574280774,-0.20590443436542524,0.3983350602055342,0.8031491154863362,1.2799200654436564,2.904739834902543,-1.3175323312622487,-1.0844885344851807,-2.130406397903761,-0.9666166003913594,blues,0
-0.029996116851015348,0.0,-1.4244590709760703,-1.3038888003926563,-1.4089123416180107,-1.1076457742846557,0.6782428995829427,-1.5319882156790396,0.029111345956927326,1.146038659303204,-0.691990505154376,0.7916284904403785,0.8433558723624006,0.1402165016474238,-0.300708586639013,0.26087025660925783,-0.540664953407895,0.14193703733627408,-0.3118958096335115,-0.05322248514695861,-0.6222786606371276,-0.3012647150093547,-0.33968253889732186,-1.3412735503858824,-0.6836777177358481,0.6832984936278664,-0.016510289795282525,0.3360449565928028,0.2106269228997503,-0.41739585257530587,0.6859532611347288,0.12443750297331783,0.23745197164839196,0.9663168628040384,0.3652978072721977,-0.4126541856609578,0.4219599346686674,-1.817600991029651,-0.09615884180712879,-0.01273728131709972,-0.019917737664855873,-0.699349794671637,0.8217999326693349,0.6146978875840902,1.491127404196926,0.7480485761554241,0.6446137329440478,-1.4909390873021098,-1.0022891587993221,-2.0925143548359335,-0.8971592379920063,-1.7834795815980717,-0.21379586631347616,-0.9515083864898988,-0.320937369296973,0.8350027163494508,2.7324401793840405,-1.3975302204754234,-1.1731826232851883,-1.6001714451495401,-0.41462806485104997,-0.7319152979527873,0.5929694657320429,-0.09193244704555537,1.8383803678359036,-1.0842248716345313,0.11432594812737348,-1.0091443693732134,-0.24737154654347443,0.2802870770668051,2.090683317679513,blues,0
